list-none-m,1,1000,1,3000,4156695,1385,44
list-none-m,2,1000,1,6000,26463753,4410,6564
list-none-m,4,1000,1,12000,125628974,10469,46667
list-none-m,8,1000,1,24000,473861206,19744,193295
list-none-m,12,1000,1,36000,885160760,24587,346224
list-none-m,16,1000,1,48000,2073466406,43197,865071
list-none-m,24,1000,1,72000,3699737782,51385,1504464
list-none-s,1,1000,1,3000,4090078,1363,33
list-none-s,2,1000,1,6000,31119834,5186,7686
list-none-s,4,1000,1,12000,123399849,10283,44418
list-none-s,8,1000,1,24000,541475172,22561,234801
list-none-s,12,1000,1,36000,1574663850,43740,716422
list-none-s,16,1000,1,48000,2849283404,59360,1327918
list-none-s,24,1000,1,72000,6579014640,91375,2932645
list-id-none,1,1,4,3,322179,107393,69
list-id-none,4,1,4,12,405947,33828,73
list-id-none,8,1,4,24,647842,26993,60
list-id-none,12,1,4,36,728165,20226,53
list-id-none,16,1,4,48,778645,16221,56
list-id-none,1,2,4,6,288102,48017,63
list-id-none,4,2,4,24,357948,14914,42
list-id-none,1,4,4,12,272126,22677,36
list-id-none,1,8,4,24,1270383,52932,48
list-id-none,1,16,4,48,328192,6837,43
list-id-m,1,10,4,30,286485,9549,115
list-id-m,4,10,4,120,502132,4184,4721
list-id-m,8,10,4,240,516196,2150,5999
list-id-m,12,10,4,360,890034,2472,15754
list-id-m,16,10,4,480,1808840,3768,40232
list-id-m,1,20,4,60,356767,5946,90
list-id-m,4,20,4,240,849073,3537,7782
list-id-m,8,20,4,480,1768696,3684,25149
list-id-m,12,20,4,720,2486674,3453,38583
list-id-m,16,20,4,960,3353875,3493,52376
list-id-m,1,40,4,120,367281,3060,51
list-id-m,4,40,4,480,1178103,2454,7238
list-id-m,8,40,4,960,2386056,2485,20676
list-id-m,12,40,4,1440,3970599,2757,37413
list-id-m,16,40,4,1920,9740792,5073,59021
list-id-m,1,80,4,240,559739,2332,64
list-id-m,4,80,4,960,2889455,3009,10776
list-id-m,8,80,4,1920,7712334,4016,36925
list-id-m,12,80,4,2880,10184586,3536,48465
list-id-m,16,80,4,3840,17866567,4652,73291
list-id-s,1,10,4,30,332017,11067,59
list-id-s,4,10,4,120,448819,3740,2633
list-id-s,8,10,4,240,589409,2455,7708
list-id-s,12,10,4,360,932483,2590,13285
list-id-s,16,10,4,480,5427270,11306,139591
list-id-s,1,20,4,60,309068,5151,39
list-id-s,4,20,4,240,542505,2260,4319
list-id-s,8,20,4,480,998738,2080,12847
list-id-s,12,20,4,720,1641573,2279,26460
list-id-s,16,20,4,960,2851993,2970,46095
list-id-s,1,40,4,120,366403,3053,36
list-id-s,4,40,4,480,1093835,2278,7027
list-id-s,8,40,4,960,2541066,2646,21660
list-id-s,12,40,4,1440,4910198,3409,45564
list-id-s,16,40,4,1920,32462690,16907,318869
list-id-s,1,80,4,240,453693,1890,35
list-id-s,4,80,4,960,2131944,2220,8564
list-id-s,8,80,4,1920,5542765,2886,26116
list-id-s,12,80,4,2880,13379864,4645,65937
list-id-s,16,80,4,3840,40779271,10619,200005
list-none-m,1,1000,4,3000,4197057,1399,38
list-none-m,2,1000,4,6000,22737533,3789,5631
list-none-m,4,1000,4,12000,104406905,8700,36723
list-none-m,8,1000,4,24000,521179091,21715,225539
list-none-m,12,1000,4,36000,765057053,21251,290168
list-none-m,1,1000,8,3000,7016360,2338,53
list-none-m,2,1000,8,6000,25162787,4193,6191
list-none-m,4,1000,8,12000,115940914,9661,42361
list-none-m,8,1000,8,24000,440453723,18352,171780
list-none-m,12,1000,8,36000,688475532,19124,239196
list-none-m,1,1000,16,3000,4271301,1423,38
list-none-m,2,1000,16,6000,36088834,6014,8792
list-none-m,4,1000,16,12000,115967682,9663,42648
list-none-m,8,1000,16,24000,493978031,20582,207344
list-none-m,12,1000,16,36000,959925087,26664,395251
list-none-s,1,1000,4,3000,7037788,2345,45
list-none-s,2,1000,4,6000,10950038,1825,1821
list-none-s,4,1000,4,12000,105940264,8828,35693
list-none-s,8,1000,4,24000,372695580,15528,132280
list-none-s,12,1000,4,36000,1125874149,31274,444656
list-none-s,1,1000,8,3000,4174760,1391,35
list-none-s,2,1000,8,6000,24253755,4042,6017
list-none-s,4,1000,8,12000,140258178,11688,51699
list-none-s,8,1000,8,24000,533908722,22246,220027
list-none-s,12,1000,8,36000,1139373488,31649,477685
list-none-s,1,1000,16,3000,4134827,1378,35
list-none-s,2,1000,16,6000,34484499,5747,8344
list-none-s,4,1000,16,12000,118488564,9874,43700
list-none-s,8,1000,16,24000,557646257,23235,236970
list-none-s,12,1000,16,36000,1384942913,38470,616807
list-none-m,1,1000,1,3000,4164128,1388,40
list-none-m,2,1000,1,6000,27914970,4652,6769
list-none-m,4,1000,1,12000,115754643,9646,41931
list-none-m,8,1000,1,24000,438180794,18257,176320
list-none-m,12,1000,1,36000,768261852,21340,291857
list-none-m,16,1000,1,48000,1431939741,29832,533842
list-none-m,24,1000,1,72000,4331003901,60152,1749231
list-none-s,1,1000,1,3000,4166436,1388,35
list-none-s,2,1000,1,6000,24475805,4079,6081
list-none-s,4,1000,1,12000,99968020,8330,37291
list-none-s,8,1000,1,24000,468166983,19506,191204
list-none-s,12,1000,1,36000,989686937,27491,361995
list-none-s,16,1000,1,48000,2678296088,55797,1202173
list-none-s,24,1000,1,72000,6730476834,93478,3135617
list-id-none,1,1,4,3,253480,84493,50
list-id-none,8,1,4,24,462299,19262,62
list-id-none,12,1,4,36,531581,14766,48
list-id-none,16,1,4,48,767091,15981,51
list-id-none,1,2,4,6,229451,38241,47
list-id-none,4,2,4,24,345637,14401,51
list-id-none,8,2,4,48,401701,8368,36
list-id-none,12,2,4,72,524823,7289,36
list-id-none,1,4,4,12,249028,20752,39
list-id-none,16,4,4,192,773489,4028,48
list-id-none,1,8,4,24,242857,10119,33
list-id-none,8,8,4,192,550251,2865,43
list-id-none,1,16,4,48,333323,6944,44
list-id-m,1,10,4,30,298798,9959,90
list-id-m,4,10,4,120,451134,3759,3440
list-id-m,8,10,4,240,718072,2991,12203
list-id-m,12,10,4,360,856792,2379,17663
list-id-m,16,10,4,480,1172366,2442,25495
list-id-m,1,20,4,60,306884,5114,67
list-id-m,4,20,4,240,562895,2345,4768
list-id-m,8,20,4,480,1476711,3076,18738
list-id-m,12,20,4,720,2324004,3227,31655
list-id-m,16,20,4,960,3352979,3492,53107
list-id-m,1,40,4,120,411048,3425,70
list-id-m,4,40,4,480,1366053,2845,8763
list-id-m,8,40,4,960,3279558,3416,27254
list-id-m,12,40,4,1440,4876018,3386,41032
list-id-m,16,40,4,1920,5401644,2813,48092
list-id-m,1,80,4,240,430221,1792,44
list-id-m,4,80,4,960,1902907,1982,6918
list-id-m,8,80,4,1920,7262435,3782,29691
list-id-m,12,80,4,2880,13905299,4828,67158
list-id-m,16,80,4,3840,19688391,5127,99145
list-id-s,1,10,4,30,290946,9698,53
list-id-s,4,10,4,120,484103,4034,4792
list-id-s,8,10,4,240,461936,1924,6055
list-id-s,12,10,4,360,818801,2274,15234
list-id-s,16,10,4,480,1180620,2459,21221
list-id-s,1,20,4,60,305371,5089,39
list-id-s,4,20,4,240,643517,2681,5409
list-id-s,8,20,4,480,1107516,2307,14464
list-id-s,12,20,4,720,1944542,2700,30509
list-id-s,16,20,4,960,44475758,46328,884075
list-id-s,1,40,4,120,398597,3321,36
list-id-s,4,40,4,480,773004,1610,4570
list-id-s,8,40,4,960,2783983,2899,25299
list-id-s,12,40,4,1440,5020673,3486,48596
list-id-s,16,40,4,1920,29753935,15496,290484
list-id-s,1,80,4,240,472233,1967,36
list-id-s,4,80,4,960,2144128,2233,8567
list-id-s,8,80,4,1920,6082766,3168,29149
list-id-s,12,80,4,2880,13498981,4687,71672
list-id-s,16,80,4,3840,52507711,13673,268113
list-none-m,1,1000,4,3000,6973653,2324,53
list-none-m,2,1000,4,6000,35137344,5856,8744
list-none-m,4,1000,4,12000,89763193,7480,31292
list-none-m,8,1000,4,24000,311021096,12959,105495
list-none-m,12,1000,4,36000,1055279876,29313,438076
list-none-m,1,1000,8,3000,6961361,2320,53
list-none-m,2,1000,8,6000,24805338,4134,6143
list-none-m,4,1000,8,12000,129881298,10823,47202
list-none-m,8,1000,8,24000,469379703,19557,193151
list-none-m,12,1000,8,36000,1123260419,31201,475903
list-none-m,1,1000,16,3000,7002258,2334,55
list-none-m,2,1000,16,6000,30579957,5096,7516
list-none-m,4,1000,16,12000,123742273,10311,45232
list-none-m,8,1000,16,24000,479303635,19970,196790
list-none-m,12,1000,16,36000,1047442995,29095,441745
list-none-s,1,1000,4,3000,6947605,2315,47
list-none-s,2,1000,4,6000,29345431,4890,7249
list-none-s,4,1000,4,12000,100213701,8351,37244
list-none-s,8,1000,4,24000,550083703,22920,234915
list-none-s,12,1000,4,36000,1474560663,40960,664462
list-none-s,1,1000,8,3000,4146710,1382,35
list-none-s,2,1000,8,6000,26991614,4498,6663
list-none-s,4,1000,8,12000,95582949,7965,31910
list-none-s,8,1000,8,24000,414281535,17261,154303
list-none-s,12,1000,8,36000,1038015493,28833,413748
list-none-s,1,1000,16,3000,4130911,1376,35
list-none-s,2,1000,16,6000,24399692,4066,6016
list-none-s,4,1000,16,12000,112095745,9341,38907
list-none-s,8,1000,16,24000,308935684,12872,104245
list-none-s,12,1000,16,36000,1503601510,41766,678134
list-none-m,1,1000,1,3000,7512691,2504,37
list-none-m,2,1000,1,6000,33826313,5637,8414
list-none-m,4,1000,1,12000,117063910,9755,40700
list-none-m,8,1000,1,24000,473568829,19732,194545
list-none-m,12,1000,1,36000,1076331919,29898,433578
list-none-m,16,1000,1,48000,1949715091,40619,787914
list-none-m,24,1000,1,72000,3779443832,52492,1520638
list-none-s,1,1000,1,3000,6942366,2314,45
list-none-s,2,1000,1,6000,28612203,4768,7083
list-none-s,4,1000,1,12000,98335909,8194,36500
list-none-s,8,1000,1,24000,405046252,16876,157112
list-none-s,12,1000,1,36000,1448920851,40247,655655
list-none-s,16,1000,1,48000,1919758053,39994,740987
list-none-s,24,1000,1,72000,6220405027,86394,2759081
list-id-none,1,1,4,3,283902,94634,51
list-id-none,4,1,4,12,328040,27336,49
list-id-none,8,1,4,24,483645,20151,50
list-id-none,12,1,4,36,599236,16645,54
list-id-none,16,1,4,48,633827,13204,48
list-id-none,1,2,4,6,270272,45045,45
list-id-none,1,4,4,12,273420,22785,35
list-id-none,16,4,4,192,845530,4403,46
list-id-none,1,8,4,24,321550,13397,48
list-id-none,8,8,4,192,557919,2905,43
list-id-none,1,16,4,48,273544,5698,31
list-id-m,1,10,4,30,260887,8696,88
list-id-m,4,10,4,120,525676,4380,4879
list-id-m,8,10,4,240,1020374,4251,22029
list-id-m,12,10,4,360,1091381,3031,18399
list-id-m,16,10,4,480,1490297,3104,29471
list-id-m,1,20,4,60,339396,5656,83
list-id-m,4,20,4,240,573780,2390,4976
list-id-m,8,20,4,480,1414724,2947,17974
list-id-m,12,20,4,720,2223861,3088,34050
list-id-m,16,20,4,960,2341228,2438,36354
list-id-m,1,40,4,120,375188,3126,57
list-id-m,4,40,4,480,1056846,2201,6225
list-id-m,8,40,4,960,2243061,2336,18206
list-id-m,12,40,4,1440,3946442,2740,33371
list-id-m,16,40,4,1920,7688125,4004,72825
list-id-m,1,80,4,240,550115,2292,62
list-id-m,4,80,4,960,3626018,3777,15076
list-id-m,8,80,4,1920,11009634,5734,39437
list-id-m,12,80,4,2880,9749527,3385,47129
list-id-m,16,80,4,3840,17773937,4628,80447
list-id-s,1,10,4,30,265008,8833,43
list-id-s,4,10,4,120,328041,2733,383
list-id-s,8,10,4,240,504540,2102,1949
list-id-s,12,10,4,360,846955,2352,8925
list-id-s,16,10,4,480,1043280,2173,10684
list-id-s,1,20,4,60,314279,5237,39
list-id-s,4,20,4,240,565019,2354,4322
list-id-s,8,20,4,480,928791,1934,12686
list-id-s,12,20,4,720,1570904,2181,23091
list-id-s,16,20,4,960,2853229,2972,45188
list-id-s,1,40,4,120,350819,2923,39
list-id-s,4,40,4,480,794998,1656,4953
list-id-s,8,40,4,960,2074942,2161,18416
list-id-s,12,40,4,1440,4794089,3329,41260
list-id-s,16,40,4,1920,27020404,14073,258283
list-id-s,1,80,4,240,463787,1932,36
list-id-s,4,80,4,960,1678342,1748,6235
list-id-s,8,80,4,1920,7118481,3707,32659
list-id-s,12,80,4,2880,12865886,4467,62739
list-id-s,16,80,4,3840,22160499,5770,109502
list-none-m,1,1000,4,3000,5551046,1850,50
list-none-m,2,1000,4,6000,33401236,5566,8309
list-none-m,4,1000,4,12000,112392555,9366,38092
list-none-m,8,1000,4,24000,468525109,19521,199392
list-none-m,12,1000,4,36000,951108284,26419,399011
list-none-m,1,1000,8,3000,4185480,1395,38
list-none-m,2,1000,8,6000,27736849,4622,6762
list-none-m,4,1000,8,12000,105341170,8778,37800
list-none-m,8,1000,8,24000,399928746,16663,164036
list-none-m,12,1000,8,36000,892759442,24798,345445
list-none-m,1,1000,16,3000,4187182,1395,38
list-none-m,2,1000,16,6000,35318501,5886,8724
list-none-m,4,1000,16,12000,117333482,9777,42906
list-none-m,8,1000,16,24000,462494667,19270,180955
list-none-m,12,1000,16,36000,975801768,27105,408888
list-none-s,1,1000,4,3000,6931635,2310,48
list-none-s,2,1000,4,6000,36126204,6021,8957
list-none-s,4,1000,4,12000,122905427,10242,45011
list-none-s,8,1000,4,24000,339954087,14164,113210
list-none-s,12,1000,4,36000,1489147410,41365,676332
list-none-s,1,1000,8,3000,4181216,1393,35
list-none-s,2,1000,8,6000,24211791,4035,6009
list-none-s,4,1000,8,12000,96695153,8057,34442
list-none-s,8,1000,8,24000,424150734,17672,156379
list-none-s,12,1000,8,36000,1510639969,41962,683393
list-none-s,1,1000,16,3000,4205847,1401,35
list-none-s,2,1000,16,6000,26527437,4421,6536
list-none-s,4,1000,16,12000,132003434,11000,46871
list-none-s,8,1000,16,24000,566147985,23589,239658
list-none-s,12,1000,16,36000,1387679718,38546,599443
list-none-m,1,1000,1,3000,3879064,1293,35
list-none-m,2,1000,1,6000,22695983,3782,5603
list-none-m,4,1000,1,12000,81948864,6829,29776
list-none-m,8,1000,1,24000,364941236,15205,153337
list-none-m,12,1000,1,36000,886563138,24626,386922
list-none-m,16,1000,1,48000,1743153204,36315,732939
list-none-m,24,1000,1,72000,4197756898,58302,1796815
list-none-s,1,1000,1,3000,4202956,1400,34
list-none-s,2,1000,1,6000,25761186,4293,5893
list-none-s,4,1000,1,12000,112922573,9410,42508
list-none-s,8,1000,1,24000,407034539,16959,170913
list-none-s,12,1000,1,36000,1109550775,30820,506407
list-none-s,16,1000,1,48000,2246848026,46809,1046360
list-none-s,24,1000,1,72000,5873259075,81573,2653911
list-id-none,1,1,4,3,291078,97026,54
list-id-none,4,1,4,12,364071,30339,48
list-id-none,8,1,4,24,533547,22231,39
list-id-none,16,1,4,48,693819,14454,40
list-id-none,1,2,4,6,316670,52778,58
list-id-none,4,2,4,24,374965,15623,43
list-id-none,12,2,4,72,656325,9115,36
list-id-none,16,2,4,96,685903,7144,35
list-id-none,1,4,4,12,338144,28178,45
list-id-none,4,4,4,48,408147,8503,46
list-id-none,1,8,4,24,344962,14373,34
list-id-none,1,16,4,48,351504,7323,28
list-id-m,1,10,4,30,366518,12217,123
list-id-m,4,10,4,120,531204,4426,5607
list-id-m,8,10,4,240,689318,2872,11139
list-id-m,12,10,4,360,886880,2463,16031
list-id-m,16,10,4,480,1348147,2808,30575
list-id-m,1,20,4,60,356600,5943,79
list-id-m,4,20,4,240,563478,2347,4806
list-id-m,8,20,4,480,1199106,2498,15835
list-id-m,12,20,4,720,1848452,2567,25961
list-id-m,16,20,4,960,2498123,2602,37557
list-id-m,1,40,4,120,405285,3377,63
list-id-m,4,40,4,480,993442,2069,6255
list-id-m,8,40,4,960,2653870,2764,23185
list-id-m,12,40,4,1440,3851973,2674,35092
list-id-m,16,40,4,1920,5858596,3051,52224
list-id-m,1,80,4,240,493739,2057,46
list-id-m,4,80,4,960,2188243,2279,7988
list-id-m,8,80,4,1920,5522216,2876,25558
list-id-m,12,80,4,2880,9889676,3433,51161
list-id-m,16,80,4,3840,15151445,3945,77414
list-id-s,1,10,4,30,331550,11051,48
list-id-s,4,10,4,120,495354,4127,4989
list-id-s,8,10,4,240,671172,2796,10610
list-id-s,12,10,4,360,740247,2056,14060
list-id-s,16,10,4,480,941792,1962,15623
list-id-s,1,20,4,60,337923,5632,43
list-id-s,4,20,4,240,587195,2446,5046
list-id-s,8,20,4,480,918485,1913,13118
list-id-s,12,20,4,720,1664109,2311,27217
list-id-s,16,20,4,960,2588474,2696,45612
list-id-s,1,40,4,120,375700,3130,39
list-id-s,4,40,4,480,861727,1795,5344
list-id-s,8,40,4,960,1966870,2048,17015
list-id-s,12,40,4,1440,4010967,2785,38886
list-id-s,16,40,4,1920,6431320,3349,64870
list-id-s,1,80,4,240,489936,2041,36
list-id-s,4,80,4,960,2034483,2119,8206
list-id-s,8,80,4,1920,5175548,2695,24481
list-id-s,12,80,4,2880,11370106,3947,60596
list-id-s,16,80,4,3840,18990060,4945,105073
list-none-m,1,1000,4,3000,4206470,1402,38
list-none-m,2,1000,4,6000,24445469,4074,6053
list-none-m,4,1000,4,12000,81123914,6760,28384
list-none-m,8,1000,4,24000,409647364,17068,173945
list-none-m,12,1000,4,36000,942561650,26182,386086
list-none-m,1,1000,8,3000,4091602,1363,35
list-none-m,2,1000,8,6000,23832286,3972,5871
list-none-m,4,1000,8,12000,86125804,7177,30908
list-none-m,8,1000,8,24000,380394343,15849,157845
list-none-m,12,1000,8,36000,888935954,24692,364616
list-none-m,1,1000,16,3000,4105738,1368,42
list-none-m,2,1000,16,6000,23393839,3898,5764
list-none-m,4,1000,16,12000,81075944,6756,27262
list-none-m,8,1000,16,24000,404153228,16839,172259
list-none-m,12,1000,16,36000,1044424923,29011,450687
list-none-s,1,1000,4,3000,4039908,1346,33
list-none-s,2,1000,4,6000,10756243,1792,1783
list-none-s,4,1000,4,12000,109376427,9114,41032
list-none-s,8,1000,4,24000,373854606,15577,151905
list-none-s,12,1000,4,36000,1089841643,30273,496515
list-none-s,1,1000,8,3000,3948437,1316,32
list-none-s,2,1000,8,6000,14520276,2420,2842
list-none-s,4,1000,8,12000,94238760,7853,34733
list-none-s,8,1000,8,24000,375408600,15642,151559
list-none-s,12,1000,8,36000,1084122631,30114,489971
list-none-s,1,1000,16,3000,4078606,1359,33
list-none-s,2,1000,16,6000,15576940,2596,3088
list-none-s,4,1000,16,12000,107264718,8938,40183
list-none-s,8,1000,16,24000,408131764,17005,177370
list-none-s,12,1000,16,36000,986709571,27408,417452
list-none-m,1,1000,1,3000,4186452,1395,38
list-none-m,2,1000,1,6000,17067001,2844,3595
list-none-m,4,1000,1,12000,78953488,6579,23932
list-none-m,8,1000,1,24000,254676224,10611,82101
list-none-m,12,1000,1,36000,472371739,13121,126618
list-none-m,16,1000,1,48000,1669168203,34774,669035
list-none-m,24,1000,1,72000,3999883071,55553,1583172
list-none-s,1,1000,1,3000,8337984,2779,932
list-none-s,2,1000,1,6000,14625583,2437,711
list-none-s,4,1000,1,12000,169133674,14094,55898
list-none-s,8,1000,1,24000,670073818,27919,266851
list-none-s,12,1000,1,36000,1286362133,35732,492376
list-none-s,16,1000,1,48000,2966897874,61810,1157214
list-none-s,24,1000,1,72000,6628543567,92063,2933392
list-id-none,1,1,4,3,317467,105822,70
list-id-none,4,1,4,12,375538,31294,59
list-id-none,8,1,4,24,593157,24714,55
list-id-none,16,1,4,48,752648,15680,54
list-id-none,1,2,4,6,288248,48041,64
list-id-none,4,2,4,24,310687,12945,46
list-id-none,1,4,4,12,274906,22908,37
list-id-none,1,8,4,24,288578,12024,36
list-id-none,1,16,4,48,343072,7147,44
list-id-m,1,10,4,30,246738,8224,72
list-id-m,4,10,4,120,411883,3432,1413
list-id-m,8,10,4,240,749548,3123,15219
list-id-m,12,10,4,360,1093437,3037,21056
list-id-m,16,10,4,480,1279294,2665,18324
list-id-m,1,20,4,60,279590,4659,64
list-id-m,4,20,4,240,639614,2665,4846
list-id-m,8,20,4,480,1232594,2567,16194
list-id-m,12,20,4,720,1748506,2428,26690
list-id-m,16,20,4,960,2360176,2458,38327
list-id-m,1,40,4,120,458553,3821,73
list-id-m,4,40,4,480,1713467,3569,12245
list-id-m,8,40,4,960,3136298,3266,25240
list-id-m,12,40,4,1440,8180800,5681,79395
list-id-m,16,40,4,1920,10970196,5713,98293
list-id-m,1,80,4,240,411803,1715,43
list-id-m,4,80,4,960,2191919,2283,8142
list-id-m,8,80,4,1920,5496515,2862,25525
list-id-m,12,80,4,2880,18114902,6289,81736
list-id-m,16,80,4,3840,18872816,4914,91384
list-id-s,1,10,4,30,253198,8439,44
list-id-s,4,10,4,120,362919,3024,1917
list-id-s,8,10,4,240,610844,2545,7488
list-id-s,12,10,4,360,649551,1804,5455
list-id-s,16,10,4,480,977595,2036,10872
list-id-s,1,20,4,60,286485,4774,40
list-id-s,4,20,4,240,534151,2225,4687
list-id-s,8,20,4,480,861972,1795,11291
list-id-s,12,20,4,720,1617259,2246,24850
list-id-s,16,20,4,960,2763828,2878,44718
list-id-s,1,40,4,120,419837,3498,48
list-id-s,4,40,4,480,1357435,2827,7986
list-id-s,8,40,4,960,2920890,3042,26412
list-id-s,12,40,4,1440,4870470,3382,40371
list-id-s,16,40,4,1920,33032231,17204,310997
list-id-s,1,80,4,240,465171,1938,80
list-id-s,4,80,4,960,2170053,2260,8984
list-id-s,8,80,4,1920,5754490,2997,28876
list-id-s,12,80,4,2880,58366452,20266,319303
list-id-s,16,80,4,3840,18601924,4844,82748
list-none-m,1,1000,4,3000,4213499,1404,42
list-none-m,2,1000,4,6000,29678709,4946,7255
list-none-m,4,1000,4,12000,111869602,9322,40676
list-none-m,8,1000,4,24000,452211641,18842,181235
list-none-m,12,1000,4,36000,1143971035,31776,445063
list-none-m,1,1000,8,3000,4200076,1400,38
list-none-m,2,1000,8,6000,27903768,4650,5978
list-none-m,4,1000,8,12000,33451687,2787,2463
list-none-m,8,1000,8,24000,271707108,11321,89106
list-none-m,12,1000,8,36000,900734075,25020,343053
list-none-m,1,1000,16,3000,7063769,2354,234
list-none-m,2,1000,16,6000,25463047,4243,6191
list-none-m,4,1000,16,12000,87891138,7324,23109
list-none-m,8,1000,16,24000,472683982,19695,198839
list-none-m,12,1000,16,36000,948043529,26334,372072
list-none-s,1,1000,4,3000,4253079,1417,36
list-none-s,2,1000,4,6000,28955113,4825,7148
list-none-s,4,1000,4,12000,117212549,9767,42699
list-none-s,8,1000,4,24000,584757438,24364,246434
list-none-s,12,1000,4,36000,1382456698,38401,619490
list-none-s,1,1000,8,3000,4223022,1407,35
list-none-s,2,1000,8,6000,26391399,4398,6531
list-none-s,4,1000,8,12000,106778159,8898,39669
list-none-s,8,1000,8,24000,532370796,22182,225769
list-none-s,12,1000,8,36000,1411022547,39195,621127
list-none-s,1,1000,16,3000,4192638,1397,35
list-none-s,2,1000,16,6000,25285946,4214,6246
